StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA
2819,20,Male,Caucasian,High School,5.921310200778942,29,No,High,1,0,0,0,2.55
2820,21,Female,African American,Bachelor's,10.298589907849657,11,Yes,Very Low,1,0,0,0,3.72
2821,21,Male,African American,Some College,3.3074085102637185,26,Yes,Moderate,1,1,0,0,2.63
2822,21,Male,Caucasian,High School,19.554256256509998,20,Yes,High,0,1,0,0,3.6
2823,22,Male,African American,High School,2.1584910992998774,29,Yes,High,1,1,1,1,2.74
2824,22,Male,Asian,Some College,18.63888279308744,20,No,Moderate,1,1,0,0,3.09
2825,19,Female,Caucasian,Bachelor's,18.271560228053897,5,No,High,0,0,1,1,4.15
2826,19,Male,Caucasian,High School,10.50720963638996,20,No,Moderate,0,0,0,0,2.89
2827,20,Female,African American,Bachelor's,14.498205436721687,27,Yes,Very Low,0,0,0,0,2.1
2828,22,Female,Caucasian,Some College,8.720965959451757,5,Yes,High,1,0,0,0,4.52
2829,20,Male,Caucasian,High School,12.600691550848763,7,No,Low,1,0,0,1,3.69
2830,19,Female,African American,No,6.811518748422374,14,No,Very Low,0,1,0,0,3.27
2831,20,Male,Asian,High School,6.023180395708907,17,Yes,Moderate,0,0,0,1,3.36
2832,19,Male,Asian,Some College,11.564595723390275,19,No,High,0,0,0,0,3.12
2833,22,Female,African American,High School,9.962593483679607,28,Yes,Low,0,1,0,0,2.0
2834,21,Female,Asian,High School,11.59072738299962,15,No,Very Low,0,0,0,1,3.18
2835,22,Male,Caucasian,Some College,5.733211625740459,5,No,Low,0,0,0,1,3.68
2836,20,Female,African American,Some College,7.339156636339905,27,No,Moderate,1,0,0,0,2.38
2837,20,Female,Caucasian,High School,1.6779592125781861,20,No,Moderate,0,0,0,0,2.53
2838,22,Female,Caucasian,Some College,1.0455274454441144,16,No,Low,1,1,0,0,3.36
2839,22,Male,Asian,Some College,5.069142593460326,8,No,High,0,0,0,0,3.75
2840,19,Male,African American,Some College,1.4849371866109151,18,Yes,High,1,1,0,0,3.32
2841,20,Female,Caucasian,Bachelor's,2.075494172694814,17,No,High,0,0,0,0,3.19
2842,20,Female,Other,High School,16.25856810787874,24,Yes,Moderate,1,0,0,0,3.14
2843,22,Female,Caucasian,Bachelor's,0.777473940333786,22,No,Moderate,0,0,1,0,2.41
2844,21,Female,Caucasian,Some College,13.178855878694854,4,Yes,Moderate,0,0,0,0,4.33
2845,20,Female,Caucasian,Some College,5.45115497630801,27,No,Moderate,0,0,0,0,2.23
2846,21,Male,Asian,Some College,17.430913614162527,5,No,Very Low,0,0,0,0,3.67
2847,22,Female,Asian,Some College,9.69984569154999,11,No,High,1,0,0,1,3.88
2848,22,Male,Caucasian,High School,6.111529186556515,10,No,Moderate,0,0,0,0,3.48
2849,19,Female,African American,Some College,10.352778713788691,15,Yes,Low,1,0,0,0,3.76
2850,20,Male,Caucasian,Some College,7.639160380905377,19,No,Low,0,0,0,1,2.95
2851,21,Female,Asian,Some College,11.286021293396605,16,No,Low,1,0,1,0,3.34
2852,19,Male,Caucasian,High School,2.2906573665269647,19,Yes,Very High,0,0,0,0,3.13
2853,20,Female,Caucasian,Bachelor's,19.939810056251023,8,No,Low,0,1,0,1,3.68
2854,19,Male,Other,Some College,8.511117553934351,0,Yes,High,0,1,0,0,4.87
2855,22,Male,Caucasian,No,6.964612794147373,25,No,Moderate,1,1,0,1,2.67
2856,20,Male,Caucasian,Some College,14.204196966325298,2,Yes,High,0,1,0,0,4.65
2857,19,Male,African American,Some College,7.27798812990665,20,No,Moderate,0,0,0,0,2.77
2858,19,Male,Other,Some College,16.66548610057515,22,Yes,Very High,0,0,0,0,3.47
2859,21,Male,Caucasian,Some College,9.085414487208505,8,No,Low,0,1,1,0,4.06
2860,19,Female,Caucasian,Bachelor's,14.391168265308698,21,No,Moderate,0,0,1,1,3.17
2861,20,Male,Caucasian,High School,2.149064328837731,18,No,Low,0,0,0,0,2.53
2862,20,Female,African American,Some College,16.922383711102235,12,No,Moderate,1,1,0,0,4.12
2863,21,Female,Caucasian,Bachelor's,14.714359735562198,22,No,Moderate,1,0,1,0,2.97
2864,20,Female,African American,Bachelor's,4.234335569239313,13,No,High,1,0,0,0,3.59
2865,22,Female,Other,Some College,2.905720194915733,19,No,Moderate,0,0,0,0,2.83
2866,20,Female,Caucasian,Bachelor's,6.325846974512488,18,Yes,Very Low,0,0,1,0,2.95
2867,20,Male,Caucasian,No,19.521411720638085,29,No,High,1,1,0,0,2.81
2868,19,Male,Caucasian,Bachelor's,5.136631491341173,22,Yes,Moderate,0,0,0,1,2.51
2869,19,Male,Caucasian,High School,9.122544178932666,26,No,Low,0,1,1,0,2.51
2870,20,Female,Asian,High School,0.6004045143467263,26,No,Very High,1,1,1,0,2.77
2871,21,Male,Caucasian,High School,7.944550591324651,6,Yes,Very High,0,0,0,0,4.57
2872,19,Male,Caucasian,Some College,11.426400308662055,3,Yes,High,0,0,0,0,4.44
2873,21,Male,African American,High School,19.062492250159302,11,No,High,0,0,0,0,3.71
2874,20,Male,Caucasian,High School,10.334720898801288,22,No,Very Low,0,1,0,0,2.62
2875,20,Male,African American,High School,16.382146523553757,26,No,Very High,0,0,0,0,2.64
2876,22,Female,Caucasian,High School,10.94255285137801,13,No,Moderate,0,1,0,0,3.31
2877,19,Male,Asian,Some College,0.815700268710362,1,No,Low,0,0,1,1,4.11
2878,20,Female,Other,Some College,6.300165503795481,0,No,High,1,0,1,0,4.62
2879,22,Female,African American,High School,11.510990156622064,27,No,Low,0,1,0,0,2.52
2880,19,Female,Other,Some College,19.011879318622487,17,No,Moderate,1,0,0,0,3.62
2881,20,Female,Caucasian,Bachelor's,17.182607195024666,19,Yes,Low,0,0,0,0,3.42
2882,20,Female,Caucasian,Some College,4.567112283576953,7,Yes,Moderate,1,0,1,0,4.16
2883,19,Male,African American,High School,4.40219660038327,2,No,Moderate,1,1,0,1,4.45
2884,19,Male,African American,Some College,4.023459342278015,25,No,Moderate,1,1,1,0,2.77
2885,19,Male,Caucasian,High School,18.449977926050064,5,No,Very Low,1,1,0,1,3.87
2886,20,Female,Caucasian,High School,17.053323062034412,21,Yes,Moderate,0,0,0,0,3.28
2887,20,Male,Caucasian,High School,15.497668645058976,12,No,Moderate,0,0,1,0,3.74
2888,22,Male,Caucasian,Bachelor's,7.854702284484551,8,No,Low,0,0,0,0,3.65
2889,21,Female,Caucasian,High School,10.087614085975336,8,No,Very High,0,0,0,1,3.88
2890,19,Female,Asian,No,9.286634895903056,19,No,Moderate,0,0,0,0,2.79
2891,20,Female,Caucasian,High School,5.067962151187453,8,No,High,0,0,1,1,3.83
2892,20,Female,Caucasian,Bachelor's,10.100560922975339,14,Yes,Low,0,0,0,0,3.44
2893,19,Male,African American,Some College,0.6099309570550893,12,No,Moderate,1,1,0,0,3.22
2894,21,Female,African American,High School,2.6362074699491833,21,No,Low,1,1,0,0,2.8
2895,19,Female,Asian,Some College,17.73179192337893,15,No,Moderate,0,1,0,0,3.78
2896,21,Male,African American,Some College,15.033595340628466,1,No,Low,0,0,0,0,4.23
2897,20,Male,Caucasian,Some College,8.457368181181742,25,No,Moderate,1,0,0,0,2.27
2898,21,Female,Asian,High School,10.343007245677544,13,No,Moderate,0,0,1,1,3.44
2899,22,Male,African American,Bachelor's,7.399977719199549,26,No,Low,0,0,0,0,2.25
2900,20,Female,Caucasian,High School,14.81559734321345,5,Yes,High,0,0,0,1,4.41
2901,22,Female,African American,Some College,15.683743584641592,1,Yes,Very High,0,1,0,0,4.96
2902,19,Male,Other,No,15.265703804063183,7,No,Low,0,0,0,0,4.1
2903,19,Male,Caucasian,High School,14.452234496688991,3,Yes,High,1,0,0,0,4.67
2904,19,Female,Caucasian,High School,4.090086773855917,20,Yes,High,0,0,0,0,3.02
2905,21,Female,Caucasian,Some College,6.759399584809575,23,No,Moderate,0,0,1,0,2.55
2906,20,Female,Caucasian,No,9.3969086996735,13,No,High,1,0,0,1,3.74
2907,19,Male,Caucasian,Some College,6.615859828553113,10,No,Very High,1,0,0,0,4.13
2908,19,Female,African American,High School,15.09880400316658,23,No,Moderate,0,0,0,1,2.62
2909,20,Female,Caucasian,Some College,6.587070484999094,27,Yes,High,1,0,0,1,2.66
2910,19,Female,Other,Bachelor's,2.764641735706743,13,No,High,1,0,0,0,3.1
2911,22,Female,Asian,Some College,7.980809040966081,11,No,Moderate,1,0,1,0,3.59
2912,20,Female,African American,Some College,19.598288655647607,15,No,Moderate,1,0,0,0,3.86
2913,20,Male,Asian,Some College,4.517628258671518,5,No,Very High,1,0,0,0,4.16
2914,20,Female,Caucasian,High School,12.24317317886458,19,No,High,0,1,0,0,3.25
2915,22,Female,Caucasian,Bachelor's,8.659460996794126,0,No,Low,1,0,0,0,4.22
2916,20,Female,African American,High School,1.4204913529865326,11,No,Low,1,0,1,0,3.52
2917,22,Female,Asian,Some College,9.75753211996119,6,Yes,Very High,0,1,0,0,4.41
2918,20,Male,Asian,Some College,14.043286572966249,7,Yes,Very Low,0,0,0,0,3.92
2919,21,Male,Caucasian,High School,10.264399516556376,8,Yes,High,1,1,0,0,4.35
2920,19,Male,Other,High School,17.442121274931623,1,Yes,Low,1,1,0,0,5.0
2921,21,Female,Caucasian,Some College,5.778740333151653,16,Yes,Very Low,0,0,0,1,3.02
2922,19,Female,Asian,Bachelor's,1.7249834260792984,19,No,Very Low,0,1,0,0,2.51
2923,22,Male,Other,Bachelor's,18.73131223316012,12,No,Moderate,1,0,0,0,3.68
2924,21,Male,Caucasian,Some College,7.56392699056438,4,No,Very Low,0,0,0,1,3.46
2925,20,Male,Asian,Some College,11.528111029072667,9,No,Moderate,0,1,0,0,3.85
2926,19,Female,Caucasian,Bachelor's,15.840062522603919,11,No,High,0,1,0,0,3.88
2927,19,Female,Caucasian,No,6.486273277511612,16,Yes,Moderate,0,0,1,0,3.57
2928,21,Male,African American,High School,14.323290763552222,20,No,High,1,0,0,1,3.01
2929,22,Male,African American,Some College,2.7083769963565607,5,No,Moderate,0,0,0,1,3.68
2930,21,Male,Other,Bachelor's,5.825874944110105,2,No,Moderate,0,0,0,0,3.98
2931,22,Female,African American,Bachelor's,2.894212722730398,27,No,Moderate,0,0,1,0,2.21
2932,22,Female,Caucasian,Some College,16.224611168027156,14,Yes,Moderate,0,1,0,0,3.56
2933,19,Female,Asian,No,4.452984704535707,6,No,Very High,1,0,0,0,4.08
2934,21,Male,Other,Some College,14.348071108104206,29,No,High,0,0,0,0,2.36
2935,21,Male,Caucasian,High School,18.865967944913052,5,No,Moderate,0,0,0,0,4.16
2936,22,Female,Other,High School,10.55544418137754,3,Yes,High,0,0,0,0,4.6
2937,21,Male,Caucasian,Some College,10.800583845213755,18,No,Moderate,0,0,0,0,2.99
2938,20,Female,Asian,No,9.22067136195624,4,No,Low,1,0,0,0,4.04
2939,20,Male,Caucasian,Bachelor's,6.517802867872855,2,Yes,Moderate,0,1,0,0,4.61
2940,21,Male,Caucasian,Some College,9.513100618498342,25,No,High,1,0,0,0,2.7
2941,21,Male,Caucasian,Some College,12.056150645335189,24,No,Moderate,0,0,0,1,2.39
2942,22,Male,African American,No,19.719831443413188,8,No,High,0,1,0,0,4.04
2943,20,Female,Caucasian,High School,18.755291186364484,5,Yes,Moderate,1,0,0,0,4.32
2944,20,Male,Caucasian,No,17.243059165862434,12,No,Moderate,1,0,0,0,3.56
2945,19,Female,African American,Higher,17.782610714097167,26,No,Very High,1,1,1,0,3.49
2946,22,Female,Other,Bachelor's,9.35698366584086,21,No,Moderate,0,0,0,0,2.57
2947,19,Female,Caucasian,Some College,13.148886543549295,27,No,High,0,0,0,0,2.48
2948,20,Male,Caucasian,High School,17.901334458724282,29,No,High,1,1,1,0,2.86
2949,22,Female,Caucasian,Bachelor's,7.859015299827061,19,No,Very High,0,1,1,0,3.31
2950,21,Female,Caucasian,High School,19.235249566909374,3,No,Very Low,1,0,0,0,4.12
2951,22,Female,Asian,High School,8.31572124138366,1,No,Low,1,0,1,1,4.43
2952,21,Male,Asian,Some College,12.021653307864312,25,No,High,1,0,0,0,2.53
2953,21,Male,African American,Bachelor's,14.196094265447439,3,No,Moderate,1,0,0,0,4.18
2954,22,Female,Caucasian,No,19.011840261518767,7,No,Moderate,0,0,0,0,4.17
2955,21,Male,Asian,High School,4.8923254810453205,12,No,Low,1,1,0,0,3.33
2956,19,Female,African American,Bachelor's,14.922619564772845,9,No,Low,0,0,0,1,3.84
2957,20,Female,Asian,High School,10.416311722881645,17,Yes,Moderate,0,0,0,0,3.45
2958,21,Male,African American,High School,5.371142812412821,8,No,Low,0,0,0,0,3.72
2959,19,Female,Asian,Some College,15.532136795927812,29,No,Low,0,1,0,0,2.44
2960,21,Male,African American,Bachelor's,11.04444560347693,0,No,Very Low,1,0,1,1,4.18
2961,20,Male,Caucasian,Some College,13.219476412993515,12,No,Low,1,0,0,0,3.3
2962,19,Female,Other,Higher,6.45802137155802,17,Yes,High,0,1,0,0,3.25
2963,20,Male,African American,Some College,9.6254790365521,14,No,High,0,0,0,0,3.24
2964,20,Male,African American,No,12.34708501976134,1,No,Very Low,1,0,0,1,4.03
2965,19,Female,Caucasian,Higher,8.09821628539688,10,No,Low,1,0,0,0,3.47
2966,19,Female,African American,Some College,3.9674507969540262,28,No,Moderate,1,1,0,0,2.5
2967,19,Male,African American,High School,19.23280984630608,13,No,Moderate,1,1,0,0,3.96
2968,22,Male,Caucasian,Some College,10.229350800852348,21,No,High,1,0,1,0,3.17
2969,19,Female,Caucasian,High School,14.67840740575401,14,Yes,High,0,0,0,0,3.65
2970,19,Male,African American,No,8.220943871121163,13,Yes,High,1,0,0,0,3.75
2971,19,Male,Asian,No,7.102635280514327,15,No,Moderate,1,0,0,0,3.33
2972,19,Male,African American,Some College,8.1432859693425,22,No,Moderate,1,1,0,1,2.86
2973,21,Male,Caucasian,Bachelor's,8.183932875712996,28,Yes,High,0,0,0,0,2.63
2974,22,Male,African American,Some College,10.883602318839072,14,No,Very Low,1,1,0,0,3.17
2975,20,Male,Caucasian,Higher,10.869397399627264,18,No,Very Low,0,0,0,0,2.65
2976,19,Male,Caucasian,High School,9.943076317657432,26,Yes,Very Low,0,1,1,0,2.46
2977,21,Female,Caucasian,High School,2.695715698348762,8,No,Moderate,1,1,0,0,3.93
2978,21,Female,Caucasian,High School,9.921509570010622,4,No,Low,0,0,0,0,3.73
2979,21,Female,Caucasian,High School,3.3820780084130297,4,No,Low,0,0,1,0,3.74
2980,20,Female,Caucasian,High School,2.5227157259153032,10,No,High,1,0,0,0,3.73
2981,19,Female,Caucasian,Some College,18.652914346823355,27,Yes,Very High,1,1,1,1,3.19
2982,22,Male,Caucasian,Bachelor's,12.099000262954085,19,No,Low,1,0,1,0,3.22
2983,22,Male,African American,Higher,13.189801162491685,24,Yes,Moderate,0,1,1,0,3.17
2984,21,Male,Caucasian,High School,8.035873406667275,23,No,Low,1,0,0,0,2.51
2985,20,Male,Caucasian,Bachelor's,18.179617838297283,27,No,Very High,0,0,0,0,2.73
2986,20,Female,Asian,High School,12.75860979159331,3,No,Low,1,0,0,1,4.51
2987,20,Male,Caucasian,High School,15.38339739047175,19,No,High,0,1,0,0,3.41
2988,22,Male,African American,Bachelor's,7.371249380554277,17,No,Low,1,0,0,0,3.1
2989,21,Female,Caucasian,Some College,19.20023761638251,24,No,High,0,0,0,0,3.08
2990,19,Male,Caucasian,High School,16.4092258031663,2,Yes,Low,1,1,0,0,4.55
2991,22,Male,African American,Some College,17.078969260290872,3,Yes,Low,0,1,0,0,4.67
2992,21,Female,African American,High School,3.4438853485150855,13,No,Low,1,1,1,0,3.56
2993,21,Male,Asian,Some College,5.41926415742439,6,No,Low,0,0,0,0,3.88
2994,19,Male,African American,Some College,5.712531993671542,25,Yes,High,1,0,0,0,2.73
2995,19,Male,Other,Higher,5.418184464937424,7,No,High,0,0,0,0,4.02
2996,19,Male,Caucasian,No,17.10816324208576,23,No,Moderate,0,1,0,0,2.65
2997,20,Male,Caucasian,High School,0.6376959041718422,15,Yes,Very High,1,0,0,0,3.5
2998,19,Female,Caucasian,Some College,1.521999779615486,19,No,Moderate,1,0,0,0,2.9
2999,21,Female,Caucasian,Some College,5.478297412598074,14,No,Very High,0,1,0,0,3.65
3000,19,Female,African American,High School,3.997459492988873,6,No,Low,0,0,1,0,3.43
3001,21,Female,African American,Some College,4.637192277656967,25,No,Very High,1,0,1,0,2.63
3002,22,Female,Caucasian,Bachelor's,15.958863785066,16,No,Very Low,1,0,0,1,3.02
3003,20,Female,Other,Bachelor's,11.262531877840939,21,No,Moderate,0,0,0,0,2.64
3004,22,Male,Asian,Bachelor's,0.11541322585935987,21,Yes,Moderate,1,0,0,0,2.75
3005,22,Female,Caucasian,Bachelor's,8.586455314083905,21,No,Moderate,1,1,0,0,3.04
3006,21,Female,Caucasian,Some College,8.157698537007178,11,No,Moderate,0,1,0,1,3.83
3007,22,Male,Caucasian,Bachelor's,2.2789053888908706,17,No,Moderate,0,0,1,0,2.93
3008,21,Male,Caucasian,High School,13.522835772029143,23,Yes,Very High,1,0,0,0,3.47
3009,19,Female,Caucasian,High School,14.04194376758982,13,Yes,Very High,1,0,0,0,4.02
3010,19,Male,African American,High School,14.417864381041953,14,Yes,Very High,1,1,0,0,4.05
3011,21,Female,Caucasian,Some College,14.56941891117184,14,No,Very High,0,0,1,0,3.87
3012,19,Male,Caucasian,High School,0.0010565386459360226,4,Yes,High,0,1,0,0,4.23
3013,20,Female,Other,Higher,19.078416076934445,15,No,Very High,0,1,0,0,3.66
3014,22,Male,African American,High School,16.28417534109326,4,No,High,1,0,0,0,4.63
3015,20,Male,Other,No,18.079633931785708,1,No,Moderate,0,0,1,0,4.54
3016,22,Female,Caucasian,Some College,0.3128659061486827,19,No,High,0,0,0,0,3.06
3017,19,Female,Caucasian,No,18.677175915714788,27,Yes,Very High,0,0,0,0,2.85
3018,20,Female,African American,High School,16.195770573762093,24,No,High,0,0,0,0,2.58
3019,19,Female,Caucasian,High School,16.74438285917397,8,No,Moderate,0,0,0,0,3.76
3020,22,Female,Caucasian,Some College,1.8657476944393703,21,No,Very Low,0,0,0,1,2.24
3021,21,Male,African American,Some College,14.775560578371953,26,No,High,1,0,1,0,2.84
3022,21,Female,African American,Some College,19.19833379284182,8,No,Very High,0,0,0,0,4.04
3023,20,Female,Caucasian,Some College,13.570946828363212,3,No,Moderate,0,0,0,0,3.99
3024,19,Male,Caucasian,Some College,11.411228092492129,14,No,Low,0,0,0,0,3.15
3025,19,Male,Caucasian,High School,18.91259355497994,10,No,Moderate,0,1,1,0,4.05
3026,20,Female,Caucasian,High School,8.85874243468872,0,Yes,Moderate,0,1,1,0,4.81
3027,21,Male,Caucasian,Some College,11.985871326209574,17,Yes,Moderate,0,0,0,0,3.28
3028,22,Male,Caucasian,No,9.526765869887324,28,Yes,High,0,0,0,0,2.72
3029,20,Female,Caucasian,No,18.656924427205983,0,Yes,Very High,1,0,0,1,5.0
3030,22,Male,Other,Some College,1.5216945353101452,7,No,High,0,0,0,0,3.39
3031,21,Male,African American,Some College,10.022394016506963,24,Yes,Moderate,0,0,0,0,2.75
3032,19,Female,Asian,High School,13.739048827708766,15,No,Very High,1,1,0,0,3.81
3033,21,Female,Caucasian,High School,15.838130768444739,25,Yes,Moderate,0,0,0,0,2.88
3034,20,Male,Caucasian,Bachelor's,11.660372948882728,27,No,Low,1,0,0,0,2.21
3035,19,Male,Caucasian,Bachelor's,18.17835488242908,21,Yes,Moderate,0,1,0,0,3.43
3036,20,Female,Caucasian,Some College,18.839828937677435,17,No,High,0,0,1,0,3.51
3037,20,Male,Caucasian,Some College,1.2863844638716704,21,No,High,0,0,0,0,2.69
3038,21,Male,Asian,Some College,8.047410790827488,8,No,Very High,1,1,0,0,4.35
3039,20,Male,African American,Higher,0.46918043442308877,11,No,Moderate,0,0,0,0,3.46
3040,21,Female,African American,Higher,6.588333147488859,18,Yes,Low,0,0,0,0,3.13
3041,19,Male,Caucasian,High School,10.737364359412043,24,No,Very Low,0,1,0,0,2.11
3042,21,Male,Other,Bachelor's,18.215898610198977,17,No,High,0,1,0,0,3.28
3043,19,Female,Caucasian,High School,16.931086449308058,26,Yes,High,1,1,0,0,3.06
3044,21,Male,Caucasian,High School,2.5499945334397145,4,No,Moderate,0,1,0,0,3.83
3045,22,Male,Caucasian,Some College,1.860607494817914,26,No,Moderate,1,0,0,0,2.24
3046,22,Female,Asian,Some College,11.785346775133341,1,No,Very High,0,1,0,0,4.66
3047,20,Female,Other,Bachelor's,10.642359449175654,6,No,Very High,1,1,0,0,4.34
3048,21,Female,Caucasian,No,5.327552828600477,26,Yes,Low,0,1,0,0,2.49
3049,21,Female,Asian,Some College,17.989061691076703,9,Yes,High,1,1,0,0,4.63
3050,19,Male,Asian,Bachelor's,18.54732818923107,14,Yes,High,0,0,1,0,4.15
3051,20,Male,Caucasian,Bachelor's,8.052228766803253,24,No,Low,1,1,1,0,2.84
3052,21,Female,Caucasian,High School,17.806051142270405,6,No,Moderate,1,0,0,0,4.4
3053,20,Female,Caucasian,High School,7.678977885259453,27,No,Low,0,0,0,0,2.08
3054,22,Male,Other,Some College,14.736336636594004,4,Yes,Low,1,0,0,0,4.26
3055,21,Female,Caucasian,High School,9.518844350954483,14,No,High,1,1,0,0,3.67
3056,21,Male,Asian,Higher,2.4516631301436598,19,No,Moderate,1,0,0,1,2.83
3057,20,Female,Caucasian,Bachelor's,18.55868402474043,27,No,Moderate,0,1,0,0,2.74
3058,21,Male,Asian,High School,9.081931867550733,19,No,Moderate,0,0,0,0,2.88
3059,20,Female,Caucasian,High School,14.689740806448073,14,Yes,Very Low,1,0,0,0,3.72
3060,21,Female,African American,No,7.343476288625843,9,No,High,0,0,0,1,3.72
3061,19,Male,Asian,Bachelor's,0.3776175715246932,23,No,Moderate,0,0,0,1,2.28
3062,20,Female,Asian,High School,2.010607173836718,25,No,Moderate,1,1,0,0,2.5
3063,21,Male,Asian,Some College,9.924389589798487,28,Yes,Very High,0,0,0,0,2.55
3064,22,Male,Caucasian,Some College,13.799287142527248,25,No,Moderate,0,0,1,0,2.76
3065,21,Male,African American,Some College,6.694706531585581,13,No,High,0,0,0,0,3.37
3066,22,Male,Caucasian,No,13.909769183553006,25,No,Moderate,1,0,0,0,2.71
3067,22,Male,Caucasian,High School,13.97271178863912,25,No,High,1,0,0,0,2.86
3068,19,Female,African American,Bachelor's,14.078718146556618,9,Yes,High,1,0,0,0,4.27
3069,20,Female,Caucasian,Bachelor's,9.850437080410169,16,No,Low,1,0,0,0,3.32
3070,21,Male,African American,Some College,18.29772300243008,20,Yes,High,0,0,1,0,3.47
3071,19,Female,Other,No,9.783930359612311,13,No,Very Low,0,0,0,1,2.98
3072,21,Male,Caucasian,High School,9.005303869932764,1,Yes,Very High,0,1,1,0,4.83
3073,22,Female,African American,Some College,3.9876163802125397,15,Yes,Moderate,0,1,1,0,3.44
3074,20,Female,Caucasian,High School,6.15310174712673,12,No,High,0,0,0,0,3.34
3075,21,Female,Caucasian,Bachelor's,0.8466898503660669,26,No,Moderate,1,0,0,1,2.47
3076,21,Female,Caucasian,Some College,12.670705872323405,8,No,High,1,0,1,0,4.14
3077,22,Male,Other,No,4.970714878541857,6,No,Very High,0,0,0,0,4.01
3078,21,Male,Asian,Bachelor's,6.083105089709302,15,No,High,1,0,0,0,3.42
3079,21,Female,Other,Higher,15.416290433286424,9,No,Low,1,0,0,0,3.84
3080,22,Female,Other,No,6.544423663229077,23,Yes,Moderate,1,0,0,0,2.91
3081,19,Male,Caucasian,Some College,4.8439178402628436,21,No,Moderate,0,1,0,0,3.15
3082,22,Female,Caucasian,High School,3.381154982674115,8,Yes,Moderate,0,1,0,0,4.02
3083,19,Male,African American,High School,15.497168043639117,21,No,Moderate,0,0,1,0,2.85
3084,20,Male,Caucasian,High School,2.5941251598005377,22,No,Moderate,0,0,0,0,2.56
3085,19,Male,Caucasian,Some College,9.07507520500707,6,Yes,Moderate,0,0,1,0,4.17
3086,19,Female,Caucasian,Higher,10.138602321543889,15,No,Low,1,0,0,0,3.03
3087,20,Male,African American,Some College,13.747798253714292,8,No,Moderate,0,0,0,0,3.45
3088,19,Female,African American,No,12.665669646659909,26,Yes,Low,0,1,1,0,2.79
3089,22,Male,Caucasian,Some College,16.214413458903497,23,Yes,Low,0,1,0,0,2.92
3090,19,Female,Caucasian,High School,0.895028678524763,28,No,High,1,0,0,0,2.11
3091,20,Female,African American,Bachelor's,5.928814495587944,16,No,Very Low,0,1,0,1,2.88
3092,22,Female,African American,Some College,5.6026823755075945,19,No,Moderate,0,0,0,0,2.76
3093,20,Male,Caucasian,High School,2.9203381118421645,6,No,Moderate,1,0,1,0,3.89
3094,20,Male,Asian,High School,5.783565077128863,10,No,Moderate,0,0,0,0,3.52
3095,21,Female,Caucasian,Some College,6.195306282858068,7,No,High,1,0,0,0,4.0
3096,21,Female,Caucasian,High School,10.437689238549567,6,No,Moderate,0,1,0,0,4.15
3097,20,Female,Asian,Some College,13.274089578525121,27,Yes,Low,0,1,0,0,2.77
3098,20,Male,African American,High School,7.622010272236281,18,Yes,High,0,0,0,0,3.32
3099,20,Male,Caucasian,High School,14.389404626267623,19,No,Very High,1,1,0,0,3.42
3100,21,Male,African American,Some College,6.7233067715915995,11,No,Very Low,1,1,0,1,3.53
3101,21,Male,African American,Bachelor's,5.805673546295207,6,No,Moderate,0,0,0,0,3.54
3102,19,Female,Asian,Bachelor's,10.823761117140487,7,No,Moderate,0,0,0,0,3.75
3103,19,Female,Asian,High School,0.47432720611581214,6,No,Low,0,1,0,0,3.32
3104,20,Male,African American,High School,1.5957824726800074,5,No,Moderate,1,1,1,0,4.12
3105,22,Male,Caucasian,High School,8.359390871730541,24,No,High,0,0,0,0,2.52
3106,22,Female,Caucasian,Some College,18.85825422783513,8,Yes,Low,0,0,1,0,4.22
3107,21,Male,Caucasian,Some College,14.430235596868473,26,Yes,Very High,0,0,0,0,2.74
3108,21,Male,Caucasian,Bachelor's,1.762531390011155,12,Yes,Moderate,0,1,0,0,3.6
3109,21,Male,African American,Bachelor's,16.926360255617475,6,No,Moderate,1,1,0,0,4.27
3110,20,Male,African American,High School,14.64601541216362,7,No,High,1,0,0,0,4.1
3111,22,Male,Caucasian,Some College,12.218930514053064,21,No,Very Low,0,0,0,0,2.46
3112,19,Male,Caucasian,Bachelor's,16.405859212183547,16,Yes,Moderate,0,1,0,0,3.65
3113,20,Female,Caucasian,Bachelor's,8.082196954859143,16,No,Moderate,0,0,0,0,3.06
3114,19,Male,Caucasian,No,4.430021017077054,15,No,Moderate,0,1,0,0,3.08
3115,19,Male,Asian,High School,10.240467782175187,21,No,Moderate,1,0,0,1,2.93
3116,20,Female,Caucasian,Some College,10.976835111869477,1,No,Very Low,0,0,0,0,4.09
3117,19,Female,African American,High School,10.766527440198242,29,No,Low,0,0,0,0,2.28
3118,22,Female,Other,High School,11.301475829602106,7,No,Low,0,0,0,1,3.63
3119,19,Male,Caucasian,No,18.974098364783615,16,No,Very High,1,1,0,0,3.79
3120,22,Female,Caucasian,Some College,18.04491246192463,12,No,Very Low,0,1,0,0,3.34
3121,22,Male,Caucasian,High School,17.514340731178788,17,No,Low,1,1,0,0,3.34
3122,22,Male,African American,No,16.028336218172544,23,No,Very High,1,0,0,0,2.95
3123,21,Male,African American,High School,18.868562145305706,27,Yes,High,1,0,0,0,3.12
3124,19,Female,Caucasian,Bachelor's,1.969892833588065,21,No,Moderate,1,0,0,0,2.8
3125,20,Female,African American,Bachelor's,5.30246522891479,27,No,Very Low,0,1,0,0,2.0
3126,20,Female,Asian,Some College,9.901118913091697,9,No,High,0,0,0,0,3.61
